dual_update,environment_steps,constraint_threshold,seed,window_mean_reward,window_global_cost,window_constraint_violation,dual_before_mean,dual_after_mean,dual_disagreement,local_cost_estimate_A1,global_cost_estimate_A1,dual_before_A1,dual_after_A1,local_cost_estimate_A2,global_cost_estimate_A2,dual_before_A2,dual_after_A2,local_cost_estimate_A3,global_cost_estimate_A3,dual_before_A3,dual_after_A3,local_cost_estimate_A4,global_cost_estimate_A4,dual_before_A4,dual_after_A4
1,64,0.9,1000,6.778124999999993,1.1625000000000014,0.2625000000000014,0.0,0.06562500000000006,5.551115123125783e-17,0.0,1.1625000000000003,0.0,0.06562500000000007,0.37499999999999967,1.1625000000000003,0.0,0.06562500000000007,0.6000000000000008,1.1625000000000003,0.0,0.06562500000000007,0.18749999999999983,1.1625,0.0,0.06562500000000002
1,64,0.9,1001,4.2875,0.6999999999999995,0.0,0.0,0.0,0.0,0.0,0.7000000000000006,0.0,0.0,0.0,0.7000000000000006,0.0,0.0,0.5531250000000006,0.7000000000000006,0.0,0.0,0.14687499999999998,0.7000000000000006,0.0,0.0
1,64,0.9,1002,3.175,0.47187500000000043,0.0,0.0,0.0,0.0,0.0,0.4718749999999998,0.0,0.0,0.3062499999999999,0.4718749999999998,0.0,0.0,0.0,0.4718749999999998,0.0,0.0,0.1656249999999999,0.4718749999999998,0.0,0.0
1,64,0.9,1003,6.478124999999994,1.0812500000000012,0.18125000000000113,0.0,0.04531250000000002,5.551115123125783e-17,0.0,1.08125,0.0,0.045312500000000006,0.37499999999999967,1.08125,0.0,0.045312500000000006,0.5250000000000006,1.08125,0.0,0.045312500000000006,0.18124999999999986,1.0812500000000003,0.0,0.04531250000000006
1,64,0.9,1004,6.156249999999994,1.071875000000001,0.171875000000001,0.0,0.04296875000000003,0.0,0.0,1.0718750000000001,0.0,0.04296875000000003,0.3624999999999997,1.0718750000000001,0.0,0.04296875000000003,0.5375000000000005,1.0718750000000001,0.0,0.04296875000000003,0.1718749999999999,1.0718750000000001,0.0,0.04296875000000003
1,64,0.9,1005,5.709374999999994,1.0218750000000012,0.12187500000000118,0.0,0.030468750000000128,0.0,0.0,1.0218750000000005,0.0,0.030468750000000128,0.31249999999999994,1.0218750000000005,0.0,0.030468750000000128,0.5437500000000006,1.0218750000000005,0.0,0.030468750000000128,0.1656249999999999,1.0218750000000005,0.0,0.030468750000000128
1,64,0.9,1006,5.265624999999996,0.9156250000000012,0.01562500000000122,0.0,0.003906250000000139,0.0,0.0,0.9156250000000006,0.0,0.003906250000000139,0.15625000000000006,0.9156250000000006,0.0,0.003906250000000139,0.5812500000000007,0.9156250000000006,0.0,0.003906250000000139,0.17812499999999987,0.9156250000000006,0.0,0.003906250000000139
1,64,0.9,1007,6.259374999999994,1.034375000000001,0.1343750000000009,0.0,0.03359375000000006,0.0,0.0,1.0343750000000003,0.0,0.03359375000000006,0.3124999999999999,1.0343750000000003,0.0,0.03359375000000006,0.5312500000000006,1.0343750000000003,0.0,0.03359375000000006,0.19062499999999982,1.0343750000000003,0.0,0.03359375000000006
1,64,0.9,1008,6.131249999999994,1.0968750000000012,0.19687500000000113,0.0,0.04921875000000006,0.0,0.0,1.0968750000000003,0.0,0.04921875000000006,0.31874999999999987,1.0968750000000003,0.0,0.04921875000000006,0.5781250000000007,1.0968750000000003,0.0,0.04921875000000006,0.1999999999999998,1.0968750000000003,0.0,0.04921875000000006
1,64,0.9,1009,6.328124999999994,1.025000000000001,0.125000000000001,0.0,0.031249999999999972,0.0,0.0,1.025,0.0,0.031249999999999972,0.3624999999999997,1.025,0.0,0.031249999999999972,0.47812500000000047,1.025,0.0,0.031249999999999972,0.18437499999999984,1.025,0.0,0.031249999999999972
1,64,0.9,1010,3.537499999999997,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.49999999999999983,0.0,0.0,0.11250000000000003,0.49999999999999983,0.0,0.0,0.20624999999999993,0.49999999999999983,0.0,0.0,0.18124999999999986,0.49999999999999983,0.0,0.0
1,64,0.9,1011,5.406249999999996,0.8937500000000007,0.0,0.0,0.0,0.0,0.0,0.8937500000000004,0.0,0.0,0.28125,0.8937500000000004,0.0,0.0,0.4593750000000004,0.8937500000000004,0.0,0.0,0.15312499999999996,0.8937500000000004,0.0,0.0
1,64,0.9,1012,5.684374999999995,1.028125000000001,0.12812500000000104,0.0,0.03203125000000011,5.551115123125783e-17,0.0,1.0281250000000004,0.0,0.032031250000000094,0.3124999999999999,1.0281250000000004,0.0,0.032031250000000094,0.5531250000000006,1.0281250000000004,0.0,0.032031250000000094,0.16249999999999992,1.0281250000000006,0.0,0.03203125000000015
1,64,0.9,1013,4.346875,0.7031249999999996,0.0,0.0,0.0,0.0,0.0,0.7031250000000003,0.0,0.0,0.0,0.7031250000000003,0.0,0.0,0.5125000000000005,0.7031250000000003,0.0,0.0,0.19062499999999982,0.7031250000000003,0.0,0.0
1,64,0.9,1014,5.040624999999996,0.893750000000001,0.0,0.0,0.0,0.0,0.0,0.8937500000000007,0.0,0.0,0.20000000000000012,0.8937500000000007,0.0,0.0,0.5531250000000006,0.8937500000000007,0.0,0.0,0.140625,0.8937500000000007,0.0,0.0
1,64,0.9,1015,6.043749999999994,1.043750000000001,0.14375000000000104,0.0,0.035937500000000094,0.0,0.0,1.0437500000000004,0.0,0.035937500000000094,0.3062499999999999,1.0437500000000004,0.0,0.035937500000000094,0.5593750000000006,1.0437500000000004,0.0,0.035937500000000094,0.17812499999999987,1.0437500000000004,0.0,0.035937500000000094
1,64,0.9,1016,4.1,0.6468749999999998,0.0,0.0,0.0,0.0,0.0,0.6468750000000003,0.0,0.0,0.0,0.6468750000000003,0.0,0.0,0.47812500000000047,0.6468750000000003,0.0,0.0,0.1687499999999999,0.6468750000000003,0.0,0.0
