dual_update,environment_steps,constraint_threshold,seed,window_mean_reward,window_global_cost,window_constraint_violation,dual_before_mean,dual_after_mean,dual_disagreement,local_cost_estimate_A1,global_cost_estimate_A1,dual_before_A1,dual_after_A1,local_cost_estimate_A2,global_cost_estimate_A2,dual_before_A2,dual_after_A2,local_cost_estimate_A3,global_cost_estimate_A3,dual_before_A3,dual_after_A3,local_cost_estimate_A4,global_cost_estimate_A4,dual_before_A4,dual_after_A4
1,64,0.1,1000,6.778124999999993,1.1625000000000014,1.0625000000000013,0.0,0.26562500000000006,5.551115123125783e-17,0.0,1.1625000000000003,0.0,0.26562500000000006,0.37499999999999967,1.1625000000000003,0.0,0.26562500000000006,0.6000000000000008,1.1625000000000003,0.0,0.26562500000000006,0.18749999999999983,1.1625,0.0,0.265625
1,64,0.1,1001,4.2875,0.6999999999999995,0.5999999999999995,0.0,0.15000000000000016,0.0,0.0,0.7000000000000006,0.0,0.15000000000000016,0.0,0.7000000000000006,0.0,0.15000000000000016,0.5531250000000006,0.7000000000000006,0.0,0.15000000000000016,0.14687499999999998,0.7000000000000006,0.0,0.15000000000000016
1,64,0.1,1002,3.175,0.47187500000000043,0.3718750000000004,0.0,0.09296874999999996,0.0,0.0,0.4718749999999998,0.0,0.09296874999999996,0.3062499999999999,0.4718749999999998,0.0,0.09296874999999996,0.0,0.4718749999999998,0.0,0.09296874999999996,0.1656249999999999,0.4718749999999998,0.0,0.09296874999999996
1,64,0.1,1003,6.478124999999994,1.0812500000000012,0.9812500000000012,0.0,0.24531250000000002,5.551115123125783e-17,0.0,1.08125,0.0,0.24531250000000002,0.37499999999999967,1.08125,0.0,0.24531250000000002,0.5250000000000006,1.08125,0.0,0.24531250000000002,0.18124999999999986,1.0812500000000003,0.0,0.24531250000000007
1,64,0.1,1004,6.156249999999994,1.071875000000001,0.971875000000001,0.0,0.24296875000000004,0.0,0.0,1.0718750000000001,0.0,0.24296875000000004,0.3624999999999997,1.0718750000000001,0.0,0.24296875000000004,0.5375000000000005,1.0718750000000001,0.0,0.24296875000000004,0.1718749999999999,1.0718750000000001,0.0,0.24296875000000004
1,64,0.1,1005,5.709374999999994,1.0218750000000012,0.9218750000000012,0.0,0.23046875000000014,0.0,0.0,1.0218750000000005,0.0,0.23046875000000014,0.31249999999999994,1.0218750000000005,0.0,0.23046875000000014,0.5437500000000006,1.0218750000000005,0.0,0.23046875000000014,0.1656249999999999,1.0218750000000005,0.0,0.23046875000000014
1,64,0.1,1006,5.265624999999996,0.9156250000000012,0.8156250000000013,0.0,0.20390625000000015,0.0,0.0,0.9156250000000006,0.0,0.20390625000000015,0.15625000000000006,0.9156250000000006,0.0,0.20390625000000015,0.5812500000000007,0.9156250000000006,0.0,0.20390625000000015,0.17812499999999987,0.9156250000000006,0.0,0.20390625000000015
1,64,0.1,1007,6.259374999999994,1.034375000000001,0.934375000000001,0.0,0.23359375000000007,0.0,0.0,1.0343750000000003,0.0,0.23359375000000007,0.3124999999999999,1.0343750000000003,0.0,0.23359375000000007,0.5312500000000006,1.0343750000000003,0.0,0.23359375000000007,0.19062499999999982,1.0343750000000003,0.0,0.23359375000000007
1,64,0.1,1008,6.131249999999994,1.0968750000000012,0.9968750000000012,0.0,0.24921875000000007,0.0,0.0,1.0968750000000003,0.0,0.24921875000000007,0.31874999999999987,1.0968750000000003,0.0,0.24921875000000007,0.5781250000000007,1.0968750000000003,0.0,0.24921875000000007,0.1999999999999998,1.0968750000000003,0.0,0.24921875000000007
1,64,0.1,1009,6.328124999999994,1.025000000000001,0.925000000000001,0.0,0.23124999999999998,0.0,0.0,1.025,0.0,0.23124999999999998,0.3624999999999997,1.025,0.0,0.23124999999999998,0.47812500000000047,1.025,0.0,0.23124999999999998,0.18437499999999984,1.025,0.0,0.23124999999999998
1,64,0.1,1010,3.537499999999997,0.4999999999999999,0.3999999999999999,0.0,0.09999999999999995,0.0,0.0,0.49999999999999983,0.0,0.09999999999999995,0.11250000000000003,0.49999999999999983,0.0,0.09999999999999995,0.20624999999999993,0.49999999999999983,0.0,0.09999999999999995,0.18124999999999986,0.49999999999999983,0.0,0.09999999999999995
1,64,0.1,1011,5.406249999999996,0.8937500000000007,0.7937500000000007,0.0,0.1984375000000001,0.0,0.0,0.8937500000000004,0.0,0.1984375000000001,0.28125,0.8937500000000004,0.0,0.1984375000000001,0.4593750000000004,0.8937500000000004,0.0,0.1984375000000001,0.15312499999999996,0.8937500000000004,0.0,0.1984375000000001
1,64,0.1,1012,5.684374999999995,1.028125000000001,0.9281250000000011,0.0,0.2320312500000001,5.551115123125783e-17,0.0,1.0281250000000004,0.0,0.2320312500000001,0.3124999999999999,1.0281250000000004,0.0,0.2320312500000001,0.5531250000000006,1.0281250000000004,0.0,0.2320312500000001,0.16249999999999992,1.0281250000000006,0.0,0.23203125000000016
1,64,0.1,1013,4.346875,0.7031249999999996,0.6031249999999996,0.0,0.1507812500000001,0.0,0.0,0.7031250000000003,0.0,0.1507812500000001,0.0,0.7031250000000003,0.0,0.1507812500000001,0.5125000000000005,0.7031250000000003,0.0,0.1507812500000001,0.19062499999999982,0.7031250000000003,0.0,0.1507812500000001
1,64,0.1,1014,5.040624999999996,0.893750000000001,0.7937500000000011,0.0,0.19843750000000018,0.0,0.0,0.8937500000000007,0.0,0.19843750000000018,0.20000000000000012,0.8937500000000007,0.0,0.19843750000000018,0.5531250000000006,0.8937500000000007,0.0,0.19843750000000018,0.140625,0.8937500000000007,0.0,0.19843750000000018
1,64,0.1,1015,6.043749999999994,1.043750000000001,0.9437500000000011,0.0,0.2359375000000001,0.0,0.0,1.0437500000000004,0.0,0.2359375000000001,0.3062499999999999,1.0437500000000004,0.0,0.2359375000000001,0.5593750000000006,1.0437500000000004,0.0,0.2359375000000001,0.17812499999999987,1.0437500000000004,0.0,0.2359375000000001
1,64,0.1,1016,4.1,0.6468749999999998,0.5468749999999998,0.0,0.13671875000000008,0.0,0.0,0.6468750000000003,0.0,0.13671875000000008,0.0,0.6468750000000003,0.0,0.13671875000000008,0.47812500000000047,0.6468750000000003,0.0,0.13671875000000008,0.1687499999999999,0.6468750000000003,0.0,0.13671875000000008
1,64,0.1,1017,5.968749999999995,1.006250000000001,0.906250000000001,0.0,0.22656250000000008,0.0,0.0,1.0062500000000003,0.0,0.22656250000000008,0.29374999999999996,1.0062500000000003,0.0,0.22656250000000008,0.5125000000000005,1.0062500000000003,0.0,0.22656250000000008,0.1999999999999998,1.0062500000000003,0.0,0.22656250000000008
1,64,0.1,1018,6.059374999999995,1.0000000000000009,0.9000000000000009,0.0,0.22499999999999998,0.0,0.0,0.9999999999999999,0.0,0.22499999999999998,0.3874999999999996,0.9999999999999999,0.0,0.22499999999999998,0.4406250000000004,0.9999999999999999,0.0,0.22499999999999998,0.1718749999999999,0.9999999999999999,0.0,0.22499999999999998
1,64,0.1,1019,5.903124999999994,0.996875000000001,0.896875000000001,0.0,0.2242187500000001,0.0,0.0,0.9968750000000004,0.0,0.2242187500000001,0.28125,0.9968750000000004,0.0,0.2242187500000001,0.5343750000000006,0.9968750000000004,0.0,0.2242187500000001,0.18124999999999986,0.9968750000000004,0.0,0.2242187500000001
2,128,0.1,1000,7.137499999999992,1.2000000000000015,1.1000000000000014,0.26562500000000006,0.5406250000000001,1.1102230246251565e-16,0.0,1.2000000000000002,0.26562500000000006,0.5406250000000001,0.3999999999999996,1.2000000000000002,0.26562500000000006,0.5406250000000001,0.6000000000000008,1.2000000000000002,0.26562500000000006,0.5406250000000001,0.1999999999999998,1.2000000000000002,0.265625,0.540625
2,128,0.1,1001,5.712499999999996,0.9437500000000012,0.8437500000000012,0.15000000000000016,0.3609375000000003,0.0,0.0,0.9437500000000005,0.15000000000000016,0.3609375000000003,0.14375000000000004,0.9437500000000005,0.15000000000000016,0.3609375000000003,0.6000000000000008,0.9437500000000005,0.15000000000000016,0.3609375000000003,0.1999999999999998,0.9437500000000005,0.15000000000000016,0.3609375000000003
2,128,0.1,1002,4.0,0.6000000000000008,0.5000000000000008,0.09296874999999996,0.21796874999999982,0.0,0.0,0.5999999999999994,0.09296874999999996,0.21796874999999982,0.3999999999999996,0.5999999999999994,0.09296874999999996,0.21796874999999982,0.0,0.5999999999999994,0.09296874999999996,0.21796874999999982,0.1999999999999998,0.5999999999999994,0.09296874999999996,0.21796874999999982
2,128,0.1,1003,7.074999999999993,1.2000000000000015,1.1000000000000014,0.24531250000000002,0.5203125000000001,0.0,0.0,1.2000000000000002,0.24531250000000002,0.5203125000000001,0.3999999999999996,1.2000000000000002,0.24531250000000002,0.5203125000000001,0.6000000000000008,1.2000000000000002,0.24531250000000002,0.5203125000000001,0.1999999999999998,1.2000000000000002,0.24531250000000007,0.5203125000000001
2,128,0.1,1004,7.168749999999992,1.2000000000000015,1.1000000000000014,0.24296875000000004,0.5179687500000001,0.0,0.0,1.2000000000000002,0.24296875000000004,0.5179687500000001,0.3999999999999996,1.2000000000000002,0.24296875000000004,0.5179687500000001,0.6000000000000008,1.2000000000000002,0.24296875000000004,0.5179687500000001,0.1999999999999998,1.2000000000000002,0.24296875000000004,0.5179687500000001
2,128,0.1,1005,7.137499999999992,1.2000000000000015,1.1000000000000014,0.23046875000000014,0.5054687500000001,0.0,0.0,1.2000000000000002,0.23046875000000014,0.5054687500000001,0.3999999999999996,1.2000000000000002,0.23046875000000014,0.5054687500000001,0.6000000000000008,1.2000000000000002,0.23046875000000014,0.5054687500000001,0.1999999999999998,1.2000000000000002,0.23046875000000014,0.5054687500000001
2,128,0.1,1006,7.153124999999992,1.2000000000000015,1.1000000000000014,0.20390625000000015,0.4789062500000002,0.0,0.0,1.2000000000000002,0.20390625000000015,0.4789062500000002,0.3999999999999996,1.2000000000000002,0.20390625000000015,0.4789062500000002,0.6000000000000008,1.2000000000000002,0.20390625000000015,0.4789062500000002,0.1999999999999998,1.2000000000000002,0.20390625000000015,0.4789062500000002
2,128,0.1,1007,7.106249999999993,1.2000000000000015,1.1000000000000014,0.23359375000000007,0.5085937500000001,0.0,0.0,1.2000000000000002,0.23359375000000007,0.5085937500000001,0.3999999999999996,1.2000000000000002,0.23359375000000007,0.5085937500000001,0.6000000000000008,1.2000000000000002,0.23359375000000007,0.5085937500000001,0.1999999999999998,1.2000000000000002,0.23359375000000007,0.5085937500000001
2,128,0.1,1008,7.168749999999992,1.2000000000000015,1.1000000000000014,0.24921875000000007,0.5242187500000001,0.0,0.0,1.2000000000000002,0.24921875000000007,0.5242187500000001,0.3999999999999996,1.2000000000000002,0.24921875000000007,0.5242187500000001,0.6000000000000008,1.2000000000000002,0.24921875000000007,0.5242187500000001,0.1999999999999998,1.2000000000000002,0.24921875000000007,0.5242187500000001
2,128,0.1,1009,7.121874999999993,1.2000000000000015,1.1000000000000014,0.23124999999999998,0.50625,0.0,0.0,1.2000000000000002,0.23124999999999998,0.50625,0.3999999999999996,1.2000000000000002,0.23124999999999998,0.50625,0.6000000000000008,1.2000000000000002,0.23124999999999998,0.50625,0.1999999999999998,1.2000000000000002,0.23124999999999998,0.50625
2,128,0.1,1010,7.137499999999993,1.2000000000000015,1.1000000000000014,0.09999999999999995,0.375,0.0,0.0,1.2000000000000002,0.09999999999999995,0.375,0.3999999999999996,1.2000000000000002,0.09999999999999995,0.375,0.6000000000000008,1.2000000000000002,0.09999999999999995,0.375,0.1999999999999998,1.2000000000000002,0.09999999999999995,0.375
2,128,0.1,1011,7.137499999999992,1.2000000000000015,1.1000000000000014,0.1984375000000001,0.4734375000000001,0.0,0.0,1.2000000000000002,0.1984375000000001,0.4734375000000001,0.3999999999999996,1.2000000000000002,0.1984375000000001,0.4734375000000001,0.6000000000000008,1.2000000000000002,0.1984375000000001,0.4734375000000001,0.1999999999999998,1.2000000000000002,0.1984375000000001,0.4734375000000001
2,128,0.1,1012,7.168749999999992,1.2000000000000015,1.1000000000000014,0.2320312500000001,0.5070312500000002,0.0,0.0,1.2000000000000002,0.2320312500000001,0.5070312500000002,0.3999999999999996,1.2000000000000002,0.2320312500000001,0.5070312500000002,0.6000000000000008,1.2000000000000002,0.2320312500000001,0.5070312500000002,0.1999999999999998,1.2000000000000002,0.23203125000000016,0.5070312500000002
2,128,0.1,1013,6.449999999999993,1.0750000000000013,0.9750000000000013,0.1507812500000001,0.3945312500000002,0.0,0.0,1.0750000000000006,0.1507812500000001,0.3945312500000002,0.275,1.0750000000000006,0.1507812500000001,0.3945312500000002,0.6000000000000008,1.0750000000000006,0.1507812500000001,0.3945312500000002,0.1999999999999998,1.0750000000000006,0.1507812500000001,0.3945312500000002
2,128,0.1,1014,7.137499999999993,1.2000000000000015,1.1000000000000014,0.19843750000000018,0.4734375000000002,0.0,0.0,1.2000000000000002,0.19843750000000018,0.4734375000000002,0.3999999999999996,1.2000000000000002,0.19843750000000018,0.4734375000000002,0.6000000000000008,1.2000000000000002,0.19843750000000018,0.4734375000000002,0.1999999999999998,1.2000000000000002,0.19843750000000018,0.4734375000000002
2,128,0.1,1015,7.106249999999992,1.2000000000000015,1.1000000000000014,0.2359375000000001,0.5109375000000002,0.0,0.0,1.2000000000000002,0.2359375000000001,0.5109375000000002,0.3999999999999996,1.2000000000000002,0.2359375000000001,0.5109375000000002,0.6000000000000008,1.2000000000000002,0.2359375000000001,0.5109375000000002,0.1999999999999998,1.2000000000000002,0.2359375000000001,0.5109375000000002
2,128,0.1,1016,5.0,0.7999999999999992,0.6999999999999992,0.13671875000000008,0.3117187500000002,0.0,0.0,0.8000000000000005,0.13671875000000008,0.3117187500000002,0.0,0.8000000000000005,0.13671875000000008,0.3117187500000002,0.6000000000000008,0.8000000000000005,0.13671875000000008,0.3117187500000002,0.1999999999999998,0.8000000000000005,0.13671875000000008,0.3117187500000002
2,128,0.1,1017,7.059374999999992,1.2000000000000015,1.1000000000000014,0.22656250000000008,0.5015625000000001,0.0,0.0,1.2000000000000002,0.22656250000000008,0.5015625000000001,0.3999999999999996,1.2000000000000002,0.22656250000000008,0.5015625000000001,0.6000000000000008,1.2000000000000002,0.22656250000000008,0.5015625000000001,0.1999999999999998,1.2000000000000002,0.22656250000000008,0.5015625000000001
2,128,0.1,1018,6.993749999999992,1.1906250000000014,1.0906250000000013,0.22499999999999998,0.49765625,5.551115123125783e-17,0.0,1.1906250000000003,0.22499999999999998,0.49765625,0.3999999999999996,1.190625,0.22499999999999998,0.49765624999999997,0.5906250000000007,1.190625,0.22499999999999998,0.49765624999999997,0.1999999999999998,1.1906250000000003,0.22499999999999998,0.49765625
2,128,0.1,1019,7.106249999999993,1.2000000000000015,1.1000000000000014,0.2242187500000001,0.49921875000000016,0.0,0.0,1.2000000000000002,0.2242187500000001,0.49921875000000016,0.3999999999999996,1.2000000000000002,0.2242187500000001,0.49921875000000016,0.6000000000000008,1.2000000000000002,0.2242187500000001,0.49921875000000016,0.1999999999999998,1.2000000000000002,0.2242187500000001,0.49921875000000016
3,192,0.1,1000,7.168749999999992,1.2000000000000015,1.1000000000000014,0.5406250000000001,0.815625,1.1102230246251565e-16,0.0,1.2000000000000002,0.5406250000000001,0.8156250000000002,0.3999999999999996,1.2000000000000002,0.5406250000000001,0.8156250000000002,0.6000000000000008,1.2000000000000002,0.5406250000000001,0.8156250000000002,0.1999999999999998,1.2000000000000002,0.540625,0.815625
3,192,0.1,1001,7.153124999999992,1.2000000000000015,1.1000000000000014,0.3609375000000003,0.6359375000000003,0.0,0.0,1.2000000000000002,0.3609375000000003,0.6359375000000003,0.3999999999999996,1.2000000000000002,0.3609375000000003,0.6359375000000003,0.6000000000000008,1.2000000000000002,0.3609375000000003,0.6359375000000003,0.1999999999999998,1.2000000000000002,0.3609375000000003,0.6359375000000003
3,192,0.1,1002,4.0,0.6000000000000008,0.5000000000000008,0.21796874999999982,0.3429687499999997,0.0,0.0,0.5999999999999994,0.21796874999999982,0.3429687499999997,0.3999999999999996,0.5999999999999994,0.21796874999999982,0.3429687499999997,0.0,0.5999999999999994,0.21796874999999982,0.3429687499999997,0.1999999999999998,0.5999999999999994,0.21796874999999982,0.3429687499999997
3,192,0.1,1003,7.168749999999992,1.2000000000000015,1.1000000000000014,0.5203125000000001,0.7953125000000001,0.0,0.0,1.2000000000000002,0.5203125000000001,0.7953125000000001,0.3999999999999996,1.2000000000000002,0.5203125000000001,0.7953125000000001,0.6000000000000008,1.2000000000000002,0.5203125000000001,0.7953125000000001,0.1999999999999998,1.2000000000000002,0.5203125000000001,0.7953125000000001
