constraint_threshold,environment_steps,num_seeds,long_run_average_reward_mean,long_run_average_reward_std,long_run_average_global_cost_mean,long_run_average_global_cost_std,constraint_violation_mean,constraint_violation_std
0.0,7424,20,4.879973060344833,0.020873851389553933,0.2749744073275858,0.0011633276465339458,0.2749744073275858,0.0011633276465339458
0.0,7488,20,4.874850427350433,0.020683146399787817,0.2740384615384612,0.0010835922308182824,0.2740384615384612,0.0010835922308182824
0.0,7552,20,4.869555084745768,0.019922946570999602,0.27310646186440635,0.0009850306592991982,0.27310646186440635,0.0009850306592991982
0.0,7616,20,4.8632641806722745,0.019308891594883984,0.2720470063025206,0.0008740636335640576,0.2720470063025206,0.0008740636335640576
0.0,7680,20,4.8545872395833385,0.018355492857506747,0.270716145833333,0.0007091036329335658,0.270716145833333,0.0007091036329335658
0.0,7744,20,4.845276342975211,0.017468672830534236,0.26931301652892525,0.0005316485470529334,0.26931301652892525,0.0005316485470529334
0.0,7808,20,4.834751536885251,0.01700624869257155,0.2677369364754095,0.0004801297589609555,0.2677369364754095,0.0004801297589609555
0.0,7872,20,4.823840193089436,0.015816295193719316,0.26609629065040613,0.00038400609279516586,0.26609629065040613,0.00038400609279516586
0.0,7936,20,4.812070312500003,0.015532824491432423,0.26436365927419325,0.0003585787472079567,0.26436365927419325,0.0003585787472079567
0.0,8000,20,4.800432500000004,0.01526606756011465,0.26263374999999967,0.00028736681697788557,0.26263374999999967,0.00028736681697788557
0.0,8064,20,4.789012896825402,0.014943780644787264,0.26083581349206314,0.00027291890249669893,0.26083581349206314,0.00027291890249669893
0.0,8128,20,4.7771493602362245,0.015603912072743024,0.258994832677165,0.00026881466880225043,0.258994832677165,0.00026881466880225043
0.0,8192,20,4.765595703125004,0.01567326073495963,0.25718627929687465,0.00028274762584520625,0.25718627929687465,0.00028274762584520625
0.0,8256,20,4.753722141472872,0.015365629156243147,0.25537185077519353,0.0002451228406330606,0.25537185077519353,0.0002451228406330606
0.0,8320,20,4.742592548076928,0.014901942874361553,0.25357692307692276,0.0002068704805187339,0.25357692307692276,0.0002068704805187339
0.0,8384,20,4.731684160305348,0.014962305957938819,0.25177003816793864,0.0002283855657423882,0.25177003816793864,0.0002283855657423882
0.0,8448,20,4.720879498106065,0.01521189450973838,0.24996922348484815,0.0002585916595578904,0.24996922348484815,0.0002585916595578904
0.0,8512,20,4.71023261278196,0.015409490410698076,0.24822955827067633,0.00025548042728258105,0.24822955827067633,0.00025548042728258105
0.0,8576,20,4.7003358208955275,0.015518862546207123,0.24649020522388027,0.00024083835556984798,0.24649020522388027,0.00024083835556984798
0.0,8640,20,4.689924768518524,0.01524340773904812,0.2447546296296293,0.0002148417527809658,0.2447546296296293,0.0002148417527809658
